Video ID,Title,Comment
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Good morning modi ji 🌹🙏please ap bhi mask pahan kr bhasan dijiye kuki mask pahankr bhi Sandesh diya ja sakta h kuch galat kaha ho to maaf krdena kuki ap hamare pariwar ke sadasye h 🙏
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I thought nk everyone is following the instructions but what govt is not able to do is to fulfill their promises. Shops are closed.. residential areas are dirty as noone from BBMP has come to clean. We have to struggle to get drinking water, sanitizers or masks.. parents who are going through different diseases are not able to get their regular medicines in the market. What is the answer for that. Maids are being threatened not to go to houses. What will happen to aged parents who are dependent on them for daily house cleaning or food preparation"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Mai to आम kha kr thik kr lenge Corona Virus से
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Tere jaise gavar ko maine
Pahali bar Deka jahil agar tu
School nahi Gaya to isme garib
Janta Ka kya dosh hai ."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Itna slow
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Sir 
Mai aapke is kosis ko salam karta hu sath mai is 14din ki karphie ke sath pure country aapke sath hi .
Corona ko harane ke liye .
Sr mai aapse 1 bat rkhna chahta hu ki sir sabhi jagh jo garib majdur jinke pas rs nhi or sath dur dur bhatk rhe hi 
Unpar kuchh kosis sarkar ki tarph ho unpar koi atychar n ho.
lockdown ke karn jo kanun jo bnaya gya hi agar we log bhar , rs ......etc n ho to we to dr dr ghumenge to we v to sankrmit ho sakte hi .
Sr unhe sahi ssthan pahuchane ka koi pupay socha jaye.
...............................................................!"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"We want complete boycott of China - Socially,  Commercial, and compensation for numerous loss of lives and livelihood"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Any country economic stratergy after 21 days?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Very good videos
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Share market is important not people of india worst government
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Pay money to all people 15 lakhs first then advise
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Am nt North Indian to listening like mad it's too bad but can b taken by da bit 😄😃😀😍
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Masks,  gowns नाही है हॉस्पिटल me hame..  N-95 masks तो दूर normal mask bhi nahi hai. 
Indian test conduction rate is not even half of other countries. 
Aur Aap fekiye Modiji.  Lambi lambi fekiye. 
Vah modiji!! 
Taliyon se kuchh nahi hone wala hum doctors  ko.  Putle bandhne ko paise hai. 
Paisa kharch kijie thoda health budget pe. 
Jai hind!!"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Cheak out my poem( alag ho kar ham dekho ek ho rahe hai ) on this lock down situation due to corona  and please share it to your friends and family 😇🙏🏻🙏🏻🙏🏻
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Desh rohi p m koota cheya modi
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Stay safe guys❣️
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Bsss ek din k liy modi jiii plzzzzz
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi ji plzzzzz ek din k liy bus chalu krwa dijiye meri bhn aa jye meri ammi ki tbyt khrb h plzzzzz modi ji lko s ana h itta kr dijiye ek din k liy😭😭🙏🙏🙏
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"1st -----DOCTORS , NURSES & POLICES should GIVE 1.5 TIMES SALARY by CENTAL GOVERNMENT for their DEDICATION towards DUTY

2nd----Karuna to karna chaiye ....👍👍👍
me bhi garib ko madat karenge ...apne hisab se jo samvab...navaratri rahe ya naah rahe 👍👍👍👍

CENTRAL GOVERNMENT should DONATE MONEY DIRECTLY to BPL PEOPLE ( all GARIB whatever his RELIGION & JATI K)....🤔🤔🙏👈👈🙏🙏🙏

kiuki they have no rojgar 

WAITING for YOUR REPLY ????🤔🤔🤔🤔"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Apart from lockdown ,try to improve medical services and senitizing also in local areas.
We are  bowing to our doctors ,police staff and other helpers.
One must follow lockdown for coming 21 days to save ourselves and our nation from   this epidemic."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Labor ko kana koun dega
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"MERA AANA ZAROORI THA  , MERA MAKSAD  THA  :
POLLUTION GHATANA
FAMILY TIME BADHAANA
DESH EKJUT KARNA


BAS 21DIN YE SAB MUJHE MIL JAYE TO CHALAA JAUNGAA(PROMISE......)"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,bandra mob my 1 room my 25 25 bungali bihari or dahlli
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,6:36 Ae mere ko to aisa dhak dhak horela hai....
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Jin logo ke pass ghar nehi he unhe pehele sambhalo bhai bo kam karne ka bad khana kha patehe unke pass koi esa  bank balance nehi hota ki bo us paiso se chal jae un logo ke liye please kuch kariye mananiya pradhanmantri ji or jo loge bahat gareeb he unke pasa to ghar hi nehi he bo log to road me so rehe he👍👍👍 unhe acha khana khilayiye
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modiji hats off to this effort,  please if you could deposit that 15 Lakhs you promised to each of our accounts if you could do it now a lot of people would be benefited and everyone will hail you for it. You could even become permanent PM of India who knows."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,thank you PM sir
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"🆘🚨🚨🚨🚨🆘
What about the hostal *""BOYS OR GIRLS*
PLZ HELP ME ""****
NO FOOD 🍴🍕🍔
NO WAY TO HOME 🏡
NO TRANSPORT 🚌 🚂🚋🚃🚋🚃🚋🚃 😧😔😔😫😫😫😧😧"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I m in raisen because of lockdown i getting face problems i beacome father on 20march, if any thing happen to my child due to this Curfew +korona bad me is desh ko khtam krega poore desh ko jlakar rakh kar doonga"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Incapable of stoping vijay mallya, nirav modi, foreign arriving flights&
Covid patients.

After so many days. 
Capable of Locking whole country.

Arresting Billion peoples."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,What about gas cylinder... Vegetable... Where is basic things.... To survive...
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"21 days lock down said by Modi ji, but the shipping and logistics at Nhava Sheva port, New Mumbai is working. How should the Clearing agents and shipping line work. No one is saying anything about that. Government on one side is saying stay at home and other side shipping and logistics is working. Request ABP Majha to get the news about Nhava Sheva port and ask gov to close that."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi ji jaise aap ab decision le rhe ho asa he plz koi acha decision lo india ki population ko km krne k liye. Vrna vo din dur nhi jb india china jsa bn jaga log yha bhi kutte billi khane ko ready rhege Kuki veg food baki na rhega
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,What's about board exams in goa ?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Cuba handling the situation good.cuba hospital management system very good comparing other country.every 66people one doctor in cuba.please learn and follow Cuba...,"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"C= Corona virus
H= Hanta virus
I=? 
N=?
A=?
    🤔🤦‍♀️"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Ever unfit pm of india
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,In India 30 crore people are below poverty line. What can you do for them . Your 21 days kills them more than corana.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Useless modi
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Good mere lovely pm
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi modi modiiii
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"download from here
@t"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"को - कोई भी 
रो - रोड़  पर 
ना  - ना निकले...😷
वा - वरना 
य - यही पर 
र  - रगड़कर 
स - सूते जाओगे...!!
21दिन.. !! मोदी जी ने आधा ही बताया था सोचा हम ही बता दे...😂😂"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"𝑨𝒂𝒋 𝒎𝒆𝒓𝒂 𝒃𝒊𝒓𝒕𝒉𝒅𝒂𝒚 𝒉𝒂𝒊🎂🎂
𝑬𝒌 𝒍𝒊𝒌𝒆 𝒎𝒊𝒍𝒆𝒈𝒂 𝒑𝒍𝒆𝒂𝒔𝒆 𝒅𝒐𝒔𝒕𝒐𝒏 𝒑𝒍𝒆𝒂𝒔𝒆 🙏🙏
𝑴𝒆𝒓𝒂 𝒗𝒊𝒅𝒆𝒐 𝒛𝒂𝒓𝒐𝒐𝒓 𝒅𝒆𝒌𝒉𝒆..𝒎𝒂𝒊𝒏 𝒎𝒊𝒅𝒅𝒍𝒆 𝒄𝒍𝒂𝒔𝒔 𝒇𝒂𝒎𝒊𝒍𝒚 𝒔𝒆 𝒉𝒖 𝒂𝒖𝒓 𝒍𝒐𝒂𝒏 𝒍𝒆𝒌𝒆 𝒄𝒐𝒗𝒆𝒓 𝒔𝒐𝒏𝒈𝒔 𝒃𝒂𝒏𝒂 𝒓𝒂𝒉𝒂😐😐😞😞
𝑱𝒐 𝒍𝒐𝒈 𝒎𝒆𝒓𝒂 𝒄𝒐𝒎𝒎𝒆𝒏𝒕 𝒅𝒆𝒌𝒉 𝒓𝒂𝒉𝒆 𝒉𝒂𝒊 𝒃𝒉𝒂𝒈𝒘𝒂𝒏 𝒖𝒏𝒌𝒊 𝒔𝒂𝒓𝒊 𝒘𝒊𝒔𝒉 𝒑𝒐𝒐𝒓𝒊 𝒌𝒂𝒓𝒆 𝒂𝒖𝒓 𝒑𝒍𝒆𝒂𝒔𝒆 𝒆𝒌 𝒃𝒂𝒂𝒓 𝒎𝒆𝒓𝒆 𝒗𝒊𝒅𝒆𝒐 𝒛𝒂𝒓𝒐𝒐𝒓 𝒅𝒆𝒌𝒉𝒆🙏
𝑨𝒖𝒓 𝒑𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆 𝒌𝒂𝒓 𝒅𝒆𝒏𝒂 𝒄𝒉𝒂𝒏𝒏𝒆𝒍 𝒌𝒐.
𝑻𝒉𝒂𝒏𝒌 𝒚𝒐𝒖💙💙"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Keep everyone at an arm’s length. Kro na Namaste.🙏🏻
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Plz eat black seeds for medicine Corona
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Ye sare garib log kiya kaeya ga.... Bohut sare ase log hai jo bina khye mar jayega
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,D bnhu
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,What about daily wage labourers???? Feku modi doesn't answer.. Woh kya hawa khaker zinda rahenge 21 din tak????
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,You can either stay at home or in Hospital or in photo frame...choice is yours 🤣😉
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I proud of my pm is best Leader 🙏🙏🙏🙏🙏🙏
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Respected sir, 
You should look towards banks also. 
So many people come in touch with bankers specially at rural branches, no check is there. 
Either banks are directed to open two days a week during the lockdown period or at alternative days."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"If one voice can gather so many people to do something, where was this voice during the Delhi riots"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modiji ek rupya ki bhi madad nhi ki desh ki na doctors ki.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I thought ""Gau Mutra"" and ""Panch gavya"" were the panacea for corona and not any stupid lockdown ."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Me to pagal ho jauga yar beithe beithe
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Rajdeep is such a jerk 
Bloddy hell just look for a loophole or make it one"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hamare ghar 2 mahine ka rashan aa chuka hai..🙂
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi  is God
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,*Lame lame lame... 15000 is insufficient !!*
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Kaun kaun Lockdown ki vajah se ghar nahi ja sake.
👇like here."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I feel Corona is our PMs and amit shah friend, coming India to help BJP kill people, before being human they were able to kill innocent in Delhi in a limited way, now CORONA will help them doing it PAN India. They should be happy. In such crisis they can start CAA NRC cause no one can come out to protest any more. They will be able creat more problems in common people life. They lack humanity and so is virus"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"ghar mein shaadi hai magar paise nahi hai  - Demonetization 1
bahar curfew hai magar ghar mein ration khatam - Demonetization 2
==========
Nation is huge, complex & diverse, kindly decentralize decision making, it looks like only one man is intelligent in India (even intelligent than virus researchers, Doctors, Medical professional, which is very crude joke). This man is yet to prove his educational credentials, RTIs on his education not yet answered. Such a shameless LIAR of highest order. He approved Rs.20,000 Cr Rastrapathi Bhavan upgrade, what was so urgency in that ? He waived off lakhs of crores of money was waived off..... Just Rs.15,000 Cr for 130 Cr people , you cannot even rent a coffin !! Shame on biggest anpadh liar of the world"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Jai Shri modi
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Mr modi apne shonk pure kar rhe hain Corfu lga ke
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Sir only you can take tough calls and save us.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,All this is happening because central govt didn't ban international flights on time hence this situation. Most of the corona patients are people who came from abroad. Hope in future we get a wise govt and wise PM who has forésight and takes the necessary decisions on time
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"ye Feku  ,,,last time ""notebandi"" me esa hi announcement kiya tha..uske bad desh ka haal pura barbad hogaya ...
phirse  Feku ka esa announcement.....
  kuch na kuch  bura to hoga hi.
he is a bad luck for india."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,It is a good decision
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Koi bhi mera suggestion shi lage toh aage post kare ..ek donation app bnaya turant n jo bhi kar shakta h sub kariye desh ke liye jitna ho ske bcz jab desh bachega tabhi toh kaam aayege ye pesse
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi Ko Bolo Ki Har Ghar Me Paise Bhej De Or Jise Corona Se Alag Koi Bimari Hai Uske Liye Hospital Bhi Bhej De  Kyu Ki Har Kisi Ke Pass Apna Vahan Nhi H Jo Koi Pesent  Khud Chala Jayega Hospital Me Duniya Toh Puri Gindagi Ghar Pe Bheth Jayegi Bss Paise Bhej De 21 Di Ki Ky Baat H Fir
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Jo log roads per rahte hai unka kya
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Rajdeep is nothing but a disgrace to the journalism, when PM of the country was addressing the all Indian to survive, this guy started reviewing the PM speech, which one is good or bad. Really really pathetic."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Well said Rahul Kanwal ....
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Corona go
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,let's come all citizens come gather tell we all citizens fallow everything we lockdown all for rest off life
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Waht to do about people in our locality risking ojr lives by ignorant attitude
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,We knew this situation in advance.... Common people want you to support him financially. Just playing with word is not enough. Otherwise Tali and thali will be our future.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"yah bhan ke lode dislike wale mil jaye ek bar 
inke maa ki"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Kon hain yeh log jissne dislike kiya? aur kyu?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,For rich people they can stay at home 21 days  easily but there are so many people who have to go out for food each and every day what they will do
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,டேய் தேவிடியா மவனே . அசிங்கத்துக்கு பிறந்த அறிவு இல்லாத ஈன பிறப்பு நரேந்திரமோடி நீ படிச்ச படிப்பு பொய். நீ வாங்கின பட்டம் பொய்.  முட்டாள் புன்டை மவனே. உன்ன நீ சொன்ன மாதிரி 60 நாள்களில்   உயிரோட நடு ரோட்டுல நீ  எரிச்சுடுங்கன்னு சொன்ன மாதிரி உன்னை எரிச்சு சாம்பல் ஆக மாத்தி இருக்கணும். மோடி உன்னை அப்போ சாவடிச்சு இருந்தா இப்ப இந்த corona வந்திருக்குகாது. நீ செத்து போடா முட்டாள்புண்டை மோடி. மயிரு கூதி.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Feku publicity seeker band tu kar diya lekin jo gareeb mazdoor roz kamanewalle unke liye kya kia nothing, agar copy hi karna hai dusre deson ki tu unki tara financial pakahe bhi announce karta bhikar pm"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modi Ji's decision is a welcoming one. He is trying to bring this pandemic to an end. He has come up with a solution for our good n to avoid adverse effect tat China faced. Am sure govt will consider people who are homeless n also about people who live on daily wages. The funds allocated will be planned n distributed for such activities too.  Already they have announced few.  Hence, pls don't comment negatively about these issues. As individuals, we must be responsible, by adhering what he says, impose self discipline, considering our lives n our families n friends. If each of us, feel responsible n don't step oury, by n large we can get rid of this faster. Infact, we must appreciate him for such a decision n salute people like hospital staff, essential service personnel like police, media, corporation, EB, banks, who knowingly risk their life besides risking their families."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Plz everyone support modi ji and save own family
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hi everyone 👋 please help me I want money urgent
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Ham bhukhe mar jayenge Patna me  gas aur kirane ki dukan me saman nhi mil Raha h.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"They all sat at home for 21 days
 Spend 15 lakhs to Modi"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Just sit at home people.. and save yourself. It's not that hard.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I suit for India...pm Modi g........nrc opposed corona... Alhamduliha
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Excellent announcement in these critical times! Difficult times warrant difficult decisions, and the firm resolve to take them! 

He has comprehended the gravity of the situation being faced by 1.37 billion Indians, and taken such a bold and far-reaching decision, since it will have a huge social and economic impact, and resultantly save millions of lives.

Mark his words, ""Desh aaj ek mahatvapurn nirnay karne ja raha hai"", implying it's a decision taken not by the powers that be, but by the citizens of India themselves, for their own good, and not as something being shoved doing the throats of an unwilling population! He has explained the implications of a delayed response so precisely and concisely, backed with data to support the decision.

I am sanguine this move will ""flatten the curve"" / reduce fresh cases of infection, and keep them well below the threshold of our medical care facilities. 

Everyone should whole-heartedly support the nation's fight against COVID-19, since the virus transcends all genders, religions, castes, political affiliations, economic status, social status etc. Each Indian must cooperate and also extend a helping hand to our fellow citizens who are not economically so well off.  Jai Hind!"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hum ladenge or jeete ge har hal mai jeetenge
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Good step taken by pm, what our cm will do for poor lets see"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Mai sapath leta hu,,, ki mai apne pariwar ke saath inn 21 dino tak Honourable Prime Minister ji dwara bataye gaye Nirdesho ka Paalan karunga....aur social media ke madhyam se bhi logo ko aware karunga ki Wo sabhi apne pariwar ke saath ghar par hi Lockdown rahe....

Mai Social distance ka bhi paalan karunga,,,aur logo ko bhi iska Paalan karne ke liye prerit karunga....

Corona Ek vaisvik Mahamaari hai jisse hum sabhi ko milkar ladna hoga....Sirf aur Sirf Awareness hi hame iss Mahamari se bacha sakti hai....

Mai apne Un sabhi JabanJ police karmiyo ka,,,Dr ka aur un sabhi medical field se jude huye logo ko wishes dena chahata hu,,,ki aap hi sab Bhagwan hai jo iss waqt apni duty Nibha rahe hai....

Aaiye Prime Minister ji dwara ki gayi appeal ka paalan kare...


## STAY HOME,,, STAY SAFE ##

GOVIND BHANDARI
POLICE PROSECUTION DEPARTMENT UTTAR PRADESH LUCKNOW"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Its true but we medical staffs find it  difficult  to go to duty...walking for 1 hr with no local transport and some are facing harrashment plus racism.....please give us helpline number....and correct website for help...
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Thank you sir.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,China just took the world's biggest Terrorist tag from Pakistan
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"This is what we wanted. I appreciate PM's grand gesture. Despite this a large number of people will be afflicted with covid19. To test them, for doctors/nurses personal protection equipment,  for tablets, ventilators etc Crores of rupees need to be allocated. I also appreciate Kerala CM's gesture of allocatting 20000 crores towards Covid-19 treatment and prevention of spread"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,ALLAH pak ap log ko bh save rkhy amen puri dunia ko save rkhy amen
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,govt. ready to pick infiltrators from 135cr population by spending crores of rupees.This is an opportunity to spent money on citizens health and life
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,anaj free kar do.yahi tarika hai.taaki log ghar me reh sake  reply karo....🌷🌷🌷👍👍
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,public ko ghar me rakho.ration anaj free kar do.🌷🌷🌷🌷👍👍👍👍
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,modi ji ko agar sach me public ki jaan ki fikar hai to 2 month ka ration free kar do.log phir ghar me hi rahenge.modiji ko to sab free hai .speech dena aasan hai .logo ki help karo .to maane aapko.🌷🌷🌷👍👍👍
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Excellent Strategy From PM Modi.  You are awesome sir!!! If this 21 day's halt would have been imposed last week itself, there's no way to measure the pulse of public co-operation. As part of his initial plan, with one day shut down last weekend, everyone now knows that still public hasn't considered the precautions seriously and core areas requiring improvement (social distancing, wrong assumptions...etc). Now, our PM is implementing 21 days shut down which is his actual plan. Everyone said, initially why one day two days, but hope now everyone understands the climax written by master mind Modi Ji. Great strategy especially in densely populated country to make people follow stated precautionary measures to protect ourselves from this global threat."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I pray for each n every lives...God give us strength to face n fight this situation  ..i don't know whether the judgment day has come or not..I just want to see my daughter at least once before i die..this is my first and last wish..i m not scared of dieing ..but she is the only hope that i n living with..
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Bharat me free ration karna jaroori hai kyuki jo gareeb log ek din ka hi kamate hai aur us hi din pet bharne me chale jaate hai unka kya
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Me odisha ke rahne wala gujrat ke rajkot me nokri karta hoon..aaj 4 din hai  jab me khud aur mere family ko bahar jane se rok rakha hai.....mere desh jawan wahan border par mere raksha kar rahe hai..aaj mujhe garb hai mujhe modi jee ne ek soldier ki tarah apne desh ko rakha karne ki mouka dia.agar app ek din ghar se bahar nahi niklte samjho 100 logo ki raksha kiya ..me ek pakka and Indian hoon aur me is 21 din me kamse kam 21000 logo ki Jaan bachaunga....aur bahar nikal ke mere desh ke logo ko marne wale gadaro..tumhe saram nahi hai....jis desh ne tumhe pannah diya usi ke bacho ko marne pe tule hue ho....janwar bhi jahan panah lete hain musibat me wo bhi kisi ko hani nahi pahuchate...abhi ek yesa mouka hai..khud ko deshbhakt sabit karo.....agar nahi kar paye o din dur nahi jab tumhe bachane wala koi nahi hoga....jay hind
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I don't understand why pm is spreeching he should be speaking in concise way  he asking to stay at home we should not go out after flew Hours then how do we get milk and other necessary parishable products
